opportunity_id,created_at,account_id,account_name,segment,industry,account_region,amount_usd,pipeline_stage,current_stage,forecast_category,next_step_date,status,actual_close,loss_reason,sales_rep_id,rep_name,rep_email,rep_region,rep_start_date
1805,2024-12-30 07:00:00+00:00,2541,"Collins, Sanchez and Ray",Mid-Market,Education,West,51829.0,4,Negotiation,Best Case,2024-12-30,open,,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
1806,2024-12-30 07:00:00+00:00,2541,"Collins, Sanchez and Ray",Mid-Market,Education,West,52924.0,5,Closed,Omit,2024-12-30,lost,2025-02-21,no_decision,37,Grace Jacobs,adam16@example.com,West,2022-07-26
1808,2024-12-30 07:00:00+00:00,1105,Castillo LLC,SMB,FinTech,East,12072.0,3,Proposal,Commit,2024-12-30,open,,,13,Margaret Brown,taylordaniel@example.com,South,2024-05-31
1809,2024-12-30 07:00:00+00:00,1105,Castillo LLC,SMB,FinTech,East,9671.0,5,Closed,Best Case,2024-12-30,lost,2025-04-07,no_budget,13,Margaret Brown,taylordaniel@example.com,South,2024-05-31
1828,2024-12-30 07:00:00+00:00,825,"Marshall, Webb and Stevens",SMB,FinTech,South,20197.0,5,Closed,Commit,2024-12-30,won,2025-04-04,,18,Savannah Willis,peter85@example.com,South,2023-09-21
1833,2024-10-03 07:00:00+00:00,3606,Sharp PLC,Mid-Market,Retail,East,53495.0,5,Closed,Commit,2024-12-30,won,2025-01-11,,31,Diana Welch,zwright@example.org,West,2023-07-16
1842,2024-12-27 07:00:00+00:00,1606,Brooks-Hester,SMB,FinTech,East,9620.0,3,Proposal,Best Case,2024-11-06,open,,,24,Kenneth Rivas,wbrock@example.org,East,2022-12-14
1865,2024-12-30 07:00:00+00:00,2347,Reynolds-Greene,Mid-Market,Healthcare,West,30037.0,3,Proposal,Commit,2024-12-30,open,,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
1866,2024-12-30 07:00:00+00:00,2347,Reynolds-Greene,Mid-Market,Healthcare,West,77111.0,5,Closed,Best Case,2024-12-30,won,2025-04-25,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
1867,2024-12-30 07:00:00+00:00,2347,Reynolds-Greene,Mid-Market,Healthcare,West,72637.0,5,Closed,Commit,2024-12-30,won,2025-04-26,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
1868,2024-12-30 07:00:00+00:00,2347,Reynolds-Greene,Mid-Market,Healthcare,West,97991.0,4,Negotiation,Omit,2024-12-30,open,,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
1869,2024-12-30 07:00:00+00:00,2347,Reynolds-Greene,Mid-Market,Healthcare,West,96400.0,5,Closed,Omit,2024-12-30,won,2025-01-25,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
1874,2024-12-30 07:00:00+00:00,3623,"Chavez, Bauer and Johnson",Mid-Market,Education,North,93540.0,2,Demo,Best Case,2024-12-30,open,,,8,Elizabeth Rogers,lewisnoah@example.net,North,2023-04-24
1875,2024-12-30 07:00:00+00:00,3623,"Chavez, Bauer and Johnson",Mid-Market,Education,North,69526.0,5,Closed,Commit,2024-12-30,won,2025-01-11,,8,Elizabeth Rogers,lewisnoah@example.net,North,2023-04-24
1876,2024-12-30 07:00:00+00:00,3623,"Chavez, Bauer and Johnson",Mid-Market,Education,North,27980.0,5,Closed,Omit,2024-10-31,lost,2025-04-05,feature_gap,8,Elizabeth Rogers,lewisnoah@example.net,North,2023-04-24
1877,2024-12-30 07:00:00+00:00,3623,"Chavez, Bauer and Johnson",Mid-Market,Education,North,94024.0,5,Closed,Omit,2020-01-01,lost,2025-04-02,no_decision,8,Elizabeth Rogers,lewisnoah@example.net,North,2023-04-24
1878,2024-12-30 07:00:00+00:00,2444,"Parker, Anderson and Richards",SMB,Retail,East,21130.0,5,Closed,Omit,2024-12-30,won,2025-02-03,,30,Elizabeth Warner,tiffanythomas@example.com,East,2024-03-20
1891,2024-12-30 07:00:00+00:00,2607,Nelson Group,SMB,Retail,East,13520.0,5,Closed,Best Case,2024-12-30,won,2025-03-08,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1892,2024-12-30 07:00:00+00:00,2701,Melendez-Rivera,SMB,Healthcare,East,8907.0,5,Closed,Best Case,2024-12-30,won,2025-02-10,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1898,2024-10-18 07:00:00+00:00,562,Baldwin-Kim,SMB,Education,West,6249.0,5,Closed,Best Case,2020-01-01,lost,2025-01-23,timing,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
1908,2024-12-30 07:00:00+00:00,213,Jones PLC,Mid-Market,Education,South,76665.0,5,Closed,Commit,2024-12-02,won,2025-02-21,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
1909,2024-12-30 07:00:00+00:00,213,Jones PLC,Mid-Market,Education,South,75206.0,5,Closed,Omit,2024-12-30,won,2025-03-10,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
1913,2024-12-30 07:00:00+00:00,1702,Dunn-Rivera,Mid-Market,Education,East,25635.0,5,Closed,Best Case,2024-10-26,lost,2025-01-29,no_budget,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1914,2024-12-30 07:00:00+00:00,1702,Dunn-Rivera,Mid-Market,Education,East,86917.0,5,Closed,Omit,2024-12-30,won,2025-03-02,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1915,2024-12-30 07:00:00+00:00,1702,Dunn-Rivera,Mid-Market,Education,East,62197.0,5,Closed,Commit,2024-12-30,won,2025-01-14,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1916,2024-12-30 07:00:00+00:00,1702,Dunn-Rivera,Mid-Market,Education,East,90547.0,5,Closed,Commit,2024-12-30,won,2025-02-21,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1920,2024-12-30 07:00:00+00:00,2295,Crawford and Sons,Enterprise,Education,North,317155.0,5,Closed,Omit,2024-12-30,won,2025-02-17,,8,Elizabeth Rogers,lewisnoah@example.net,North,2023-04-24
1921,2024-12-30 07:00:00+00:00,2295,Crawford and Sons,Enterprise,Education,North,399123.0,5,Closed,Commit,2024-12-30,won,2025-01-22,,8,Elizabeth Rogers,lewisnoah@example.net,North,2023-04-24
1922,2024-12-30 07:00:00+00:00,2295,Crawford and Sons,Enterprise,Education,North,315939.0,5,Closed,Best Case,2020-01-01,won,2025-04-26,,8,Elizabeth Rogers,lewisnoah@example.net,North,2023-04-24
1926,2024-12-13 07:00:00+00:00,3213,Daniels Inc,Enterprise,Retail,North,258602.0,5,Closed,Best Case,2024-12-30,won,2025-01-26,,5,Mr. Brandon Fuller DDS,pnichols@example.net,North,2023-02-11
1929,2024-12-08 07:00:00+00:00,2592,Baker-Young,Enterprise,Retail,North,238063.0,3,Proposal,Best Case,2020-01-01,open,,,3,Dale Hopkins,william51@example.org,North,2023-07-07
1935,2024-12-30 07:00:00+00:00,2325,Callahan-Schroeder,Mid-Market,Retail,East,95235.0,5,Closed,Omit,2020-01-01,won,2025-02-12,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
1936,2024-12-30 07:00:00+00:00,2325,Callahan-Schroeder,Mid-Market,Retail,East,77249.0,5,Closed,Omit,2024-12-30,won,2025-03-15,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
1937,2024-12-30 07:00:00+00:00,2325,Callahan-Schroeder,Mid-Market,Retail,East,97536.0,5,Closed,Best Case,2024-12-30,won,2025-03-19,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
1938,2024-12-30 07:00:00+00:00,262,"Navarro, Smith and Perez",SMB,Retail,East,15667.0,2,Demo,Best Case,2024-11-14,open,,,30,Elizabeth Warner,tiffanythomas@example.com,East,2024-03-20
1939,2024-12-30 07:00:00+00:00,262,"Navarro, Smith and Perez",SMB,Retail,East,14696.0,5,Closed,Best Case,2024-12-30,won,2025-03-16,,30,Elizabeth Warner,tiffanythomas@example.com,East,2024-03-20
1945,2024-12-30 07:00:00+00:00,2249,"Garcia, Grimes and Hunter",SMB,Retail,International,19922.0,5,Closed,Best Case,2024-12-30,won,2025-03-19,,46,Jessica White,martinharrison@example.com,International,2022-08-22
1948,2024-10-29 07:00:00+00:00,928,"Walker, Reyes and Campbell",SMB,Retail,East,16598.0,3,Proposal,Best Case,2024-10-03,open,,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1949,2024-12-30 07:00:00+00:00,2863,Stevens Ltd,Mid-Market,Healthcare,North,81707.0,5,Closed,Commit,2024-10-24,won,2025-04-26,,50,Connie Smith,wwood@example.org,International,2024-05-12
1954,2024-12-30 07:00:00+00:00,1649,Rodriguez Group,SMB,Retail,South,16544.0,5,Closed,Best Case,2024-12-30,won,2025-01-23,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1955,2024-12-30 07:00:00+00:00,1649,Rodriguez Group,SMB,Retail,South,15366.0,5,Closed,Best Case,2024-11-24,won,2025-01-07,,26,Ricky Franklin,coryjohnson@example.net,East,2023-02-26
1958,2024-12-30 07:00:00+00:00,18,Clark-Yates,SMB,Education,East,12931.0,5,Closed,Best Case,2024-12-30,won,2025-03-12,,22,Jean Williams,yrobinson@example.com,East,2022-05-19
1963,2024-12-15 07:00:00+00:00,2668,Lopez-Walker,SMB,Healthcare,East,19580.0,5,Closed,Commit,2024-12-30,won,2025-02-05,,21,David Ryan,ischwartz@example.org,East,2023-03-30
1972,2024-12-30 07:00:00+00:00,3022,"Vargas, Carroll and Hays",SMB,Healthcare,West,7090.0,2,Demo,Omit,2024-12-30,open,,,37,Grace Jacobs,adam16@example.com,West,2022-07-26
1980,2024-12-16 07:00:00+00:00,801,"Hernandez, Burnett and Mercer",SMB,FinTech,West,9538.0,2,Demo,Omit,2024-12-30,open,,,21,David Ryan,ischwartz@example.org,East,2023-03-30
1981,2024-12-30 07:00:00+00:00,215,Fernandez-French,SMB,Retail,West,8689.0,5,Closed,Commit,2024-12-30,lost,2025-02-13,no_budget,37,Grace Jacobs,adam16@example.com,West,2022-07-26
1982,2024-12-30 07:00:00+00:00,396,West-Benson,Mid-Market,Retail,South,39432.0,5,Closed,Commit,2024-10-11,won,2025-01-08,,17,Chris Park,bradley85@example.com,South,2022-05-23
1983,2024-12-30 07:00:00+00:00,396,West-Benson,Mid-Market,Retail,South,27838.0,3,Proposal,Commit,2024-12-12,open,,,17,Chris Park,bradley85@example.com,South,2022-05-23
1987,2024-12-30 07:00:00+00:00,3400,"Williams, Hill and Hill",SMB,Retail,West,13580.0,3,Proposal,Commit,2024-12-30,open,,,36,James Butler,cassidyrosario@example.net,West,2023-11-15
1988,2024-12-30 07:00:00+00:00,3400,"Williams, Hill and Hill",SMB,Retail,West,12944.0,5,Closed,Commit,2024-11-20,won,2025-04-05,,36,James Butler,cassidyrosario@example.net,West,2023-11-15
1989,2024-12-30 07:00:00+00:00,1930,Garcia-Turner,Mid-Market,FinTech,International,49725.0,5,Closed,Commit,2024-11-14,won,2025-01-20,,43,Paul Espinoza,ronald08@example.net,International,2022-07-08
1990,2024-12-30 07:00:00+00:00,1930,Garcia-Turner,Mid-Market,FinTech,International,28355.0,5,Closed,Commit,2020-01-01,won,2025-01-31,,43,Paul Espinoza,ronald08@example.net,International,2022-07-08
1991,2024-12-30 07:00:00+00:00,993,"Barnett, Lyons and Jones",SMB,Healthcare,South,20911.0,3,Proposal,Best Case,2020-01-01,open,,,17,Chris Park,bradley85@example.com,South,2022-05-23
1992,2024-12-30 07:00:00+00:00,993,"Barnett, Lyons and Jones",SMB,Healthcare,South,16823.0,5,Closed,Best Case,2024-11-06,won,2025-01-31,,17,Chris Park,bradley85@example.com,South,2022-05-23
1999,2024-12-30 07:00:00+00:00,3922,Wong-Hubbard,SMB,Healthcare,North,9581.0,2,Demo,Best Case,2024-10-27,open,,,3,Dale Hopkins,william51@example.org,North,2023-07-07
2000,2024-12-30 07:00:00+00:00,3922,Wong-Hubbard,SMB,Healthcare,North,22225.0,5,Closed,Commit,2024-12-30,won,2025-02-26,,3,Dale Hopkins,william51@example.org,North,2023-07-07
2013,2024-12-10 07:00:00+00:00,2482,Horton-Tucker,SMB,FinTech,North,14832.0,5,Closed,Best Case,2024-12-30,won,2025-03-14,,6,Sierra Cordova,janetdalton@example.com,North,2023-08-16
2021,2024-12-30 07:00:00+00:00,1867,Ortiz-Evans,SMB,FinTech,West,22143.0,5,Closed,Best Case,2024-12-30,won,2025-01-26,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2022,2024-12-30 07:00:00+00:00,1867,Ortiz-Evans,SMB,FinTech,West,20533.0,5,Closed,Best Case,2024-12-30,lost,2025-04-19,feature_gap,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2023,2024-12-30 07:00:00+00:00,1867,Ortiz-Evans,SMB,FinTech,West,18774.0,5,Closed,Best Case,2024-12-30,won,2025-03-02,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2026,2024-12-30 07:00:00+00:00,3058,Jones-Wilson,Mid-Market,Retail,West,34039.0,5,Closed,Best Case,2024-12-30,won,2025-03-09,,35,Christian Jones,hamiltontimothy@example.org,West,2023-08-21
2031,2024-12-30 07:00:00+00:00,1005,Smith PLC,SMB,Education,South,20697.0,5,Closed,Best Case,2024-12-30,won,2025-03-22,,13,Margaret Brown,taylordaniel@example.com,South,2024-05-31
2032,2024-12-30 07:00:00+00:00,1005,Smith PLC,SMB,Education,South,17677.0,5,Closed,Omit,2024-12-30,won,2025-04-15,,13,Margaret Brown,taylordaniel@example.com,South,2024-05-31
2033,2024-12-30 07:00:00+00:00,2732,Hernandez-Hogan,SMB,Education,North,23764.0,2,Demo,Best Case,2024-12-30,open,,,18,Savannah Willis,peter85@example.com,South,2023-09-21
2036,2024-10-28 07:00:00+00:00,1168,Clements-Murillo,SMB,Healthcare,North,11179.0,5,Closed,Best Case,2024-11-20,won,2024-11-10,,17,Chris Park,bradley85@example.com,South,2022-05-23
2041,2024-12-30 07:00:00+00:00,1267,"Thomas, Martinez and Reyes",SMB,Retail,South,23373.0,2,Demo,Omit,2024-12-30,open,,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
2042,2024-12-30 07:00:00+00:00,1082,Willis-Patel,SMB,FinTech,West,5456.0,5,Closed,Best Case,2024-12-29,won,2025-03-01,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
2043,2024-12-30 07:00:00+00:00,1082,Willis-Patel,SMB,FinTech,West,24579.0,5,Closed,Omit,2024-12-30,won,2025-01-30,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
2044,2024-12-30 07:00:00+00:00,1082,Willis-Patel,SMB,FinTech,West,9619.0,2,Demo,Omit,2024-12-30,open,,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
2045,2024-12-29 07:00:00+00:00,453,Dunn Inc,Mid-Market,Education,South,87666.0,5,Closed,Best Case,2024-12-30,won,2025-03-24,,15,Jennifer Bentley,greenespencer@example.com,South,2022-07-17
2049,2024-12-30 07:00:00+00:00,3127,Gallegos PLC,SMB,Education,West,15228.0,5,Closed,Omit,2020-01-01,won,2025-02-05,,38,Diane Singh,samuel26@example.net,West,2023-09-21
2050,2024-12-30 07:00:00+00:00,3127,Gallegos PLC,SMB,Education,West,9092.0,5,Closed,Best Case,2024-12-30,won,2025-03-13,,38,Diane Singh,samuel26@example.net,West,2023-09-21
2051,2024-12-30 07:00:00+00:00,3127,Gallegos PLC,SMB,Education,West,19738.0,3,Proposal,Commit,2020-01-01,open,,,38,Diane Singh,samuel26@example.net,West,2023-09-21
2055,2024-12-30 07:00:00+00:00,639,Ponce-French,Mid-Market,Healthcare,West,61071.0,5,Closed,Best Case,2024-12-30,won,2025-02-04,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
2056,2024-12-30 07:00:00+00:00,639,Ponce-French,Mid-Market,Healthcare,West,27939.0,5,Closed,Commit,2024-12-30,won,2025-02-27,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
2057,2024-12-30 07:00:00+00:00,639,Ponce-French,Mid-Market,Healthcare,West,92006.0,5,Closed,Best Case,2024-11-16,lost,2025-04-11,timing,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
2058,2024-12-30 07:00:00+00:00,418,Zimmerman Inc,SMB,Retail,International,9046.0,5,Closed,Commit,2024-12-30,won,2025-03-17,,43,Paul Espinoza,ronald08@example.net,International,2022-07-08
2059,2024-12-30 07:00:00+00:00,418,Zimmerman Inc,SMB,Retail,International,19306.0,5,Closed,Omit,2024-10-10,won,2025-03-31,,43,Paul Espinoza,ronald08@example.net,International,2022-07-08
2060,2024-11-11 07:00:00+00:00,1821,Mckay Inc,SMB,Healthcare,East,21320.0,5,Closed,Best Case,2024-12-30,won,2025-03-06,,23,Tony Tyler,powellalex@example.net,East,2022-04-04
2075,2024-12-30 07:00:00+00:00,1925,Mitchell-Pearson,Mid-Market,FinTech,South,88996.0,5,Closed,Commit,2024-12-30,won,2025-02-28,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2076,2024-12-30 07:00:00+00:00,1925,Mitchell-Pearson,Mid-Market,FinTech,South,49340.0,5,Closed,Commit,2024-12-30,won,2025-01-13,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2077,2024-12-30 07:00:00+00:00,1925,Mitchell-Pearson,Mid-Market,FinTech,South,55110.0,5,Closed,Commit,2024-12-30,won,2025-03-31,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2078,2024-12-30 07:00:00+00:00,1925,Mitchell-Pearson,Mid-Market,FinTech,South,73045.0,5,Closed,Omit,2020-01-01,won,2025-04-03,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2079,2024-12-30 07:00:00+00:00,1925,Mitchell-Pearson,Mid-Market,FinTech,South,55324.0,5,Closed,Commit,2024-12-30,won,2025-04-16,,16,Steven Murray,goldenwilliam@example.net,South,2024-06-24
2080,2024-12-21 07:00:00+00:00,80,"Sullivan, Mccall and Richardson",SMB,Education,North,6758.0,5,Closed,Best Case,2024-12-30,lost,2025-01-07,timing,7,Vanessa Mcgee,helen89@example.com,North,2023-08-23
2081,2024-12-15 07:00:00+00:00,80,"Sullivan, Mccall and Richardson",SMB,Education,North,17901.0,5,Closed,Best Case,2024-12-30,won,2025-03-18,,7,Vanessa Mcgee,helen89@example.com,North,2023-08-23
2085,2024-10-10 07:00:00+00:00,2154,Greene-Espinoza,SMB,FinTech,South,24274.0,5,Closed,Commit,2024-12-30,won,2024-11-18,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
2086,2024-10-01 07:00:00+00:00,2154,Greene-Espinoza,SMB,FinTech,South,8949.0,5,Closed,Commit,2024-12-30,won,2025-01-06,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
2087,2024-10-06 07:00:00+00:00,2154,Greene-Espinoza,SMB,FinTech,South,22495.0,5,Closed,Omit,2024-10-03,won,2024-12-15,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
2088,2024-10-03 07:00:00+00:00,2154,Greene-Espinoza,SMB,FinTech,South,5687.0,5,Closed,Omit,2024-10-27,won,2024-10-14,,12,Karen Berg,mcdowellshawn@example.com,South,2023-03-20
2102,2024-12-30 07:00:00+00:00,1364,Patterson Group,SMB,Education,North,17906.0,5,Closed,Commit,2024-12-30,won,2025-03-13,,3,Dale Hopkins,william51@example.org,North,2023-07-07
2108,2024-12-30 07:00:00+00:00,2919,"Hughes, Stephenson and Garrett",SMB,FinTech,South,21099.0,1,Discovery,Best Case,2024-12-30,open,,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
2124,2024-12-30 07:00:00+00:00,1412,Powell Inc,SMB,FinTech,South,18627.0,5,Closed,Omit,2024-12-30,won,2025-01-16,,19,Christopher Hughes,dawn43@example.net,South,2023-06-10
2125,2024-12-30 07:00:00+00:00,2136,"Crawford, Williams and Huff",SMB,FinTech,North,12375.0,5,Closed,Best Case,2024-12-30,lost,2025-04-03,timing,10,Shane Weiss,eric89@example.com,North,2022-10-10
2126,2024-12-30 07:00:00+00:00,2136,"Crawford, Williams and Huff",SMB,FinTech,North,7144.0,5,Closed,Best Case,2024-12-30,won,2025-04-15,,10,Shane Weiss,eric89@example.com,North,2022-10-10
2127,2024-12-30 07:00:00+00:00,845,Palmer-Richards,Mid-Market,Healthcare,West,73692.0,5,Closed,Omit,2024-12-30,won,2025-04-19,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
2128,2024-12-30 07:00:00+00:00,845,Palmer-Richards,Mid-Market,Healthcare,West,82830.0,1,Discovery,Best Case,2024-10-10,open,,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
2132,2024-12-30 07:00:00+00:00,2812,"Holmes, Mcneil and Boyer",SMB,FinTech,West,11183.0,5,Closed,Best Case,2024-12-30,won,2025-03-17,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
2133,2024-12-30 07:00:00+00:00,2812,"Holmes, Mcneil and Boyer",SMB,FinTech,West,20995.0,5,Closed,Omit,2024-10-05,won,2025-01-18,,40,Wendy Holmes,reginaldtaylor@example.org,West,2023-11-15
2134,2024-12-30 07:00:00+00:00,2595,Fernandez-Taylor,SMB,FinTech,West,15327.0,5,Closed,Commit,2024-12-30,won,2025-01-16,,32,Stephanie Hunt,dscott@example.net,West,2024-01-04
2135,2024-12-30 07:00:00+00:00,2595,Fernandez-Taylor,SMB,FinTech,West,12282.0,5,Closed,Commit,2024-12-02,won,2025-02-15,,32,Stephanie Hunt,dscott@example.net,West,2024-01-04
2136,2024-12-30 07:00:00+00:00,2595,Fernandez-Taylor,SMB,FinTech,West,11720.0,5,Closed,Omit,2024-12-30,won,2025-03-21,,32,Stephanie Hunt,dscott@example.net,West,2024-01-04
2149,2024-12-12 07:00:00+00:00,3718,Barrera PLC,SMB,Healthcare,North,21600.0,5,Closed,Omit,2024-12-30,lost,2025-01-16,feature_gap,1,Adam Rodriguez,kingsteven@example.com,North,2022-10-16
2150,2024-12-30 07:00:00+00:00,49,"Frederick, Price and Duncan",SMB,FinTech,North,14116.0,5,Closed,Best Case,2024-12-30,won,2025-04-16,,3,Dale Hopkins,william51@example.org,North,2023-07-07
2151,2024-12-30 07:00:00+00:00,49,"Frederick, Price and Duncan",SMB,FinTech,North,12147.0,5,Closed,Commit,2024-11-16,lost,2025-01-13,timing,3,Dale Hopkins,william51@example.org,North,2023-07-07
2152,2024-12-30 07:00:00+00:00,49,"Frederick, Price and Duncan",SMB,FinTech,North,14731.0,2,Demo,Omit,2024-12-30,open,,,3,Dale Hopkins,william51@example.org,North,2023-07-07
2176,2024-11-18 07:00:00+00:00,111,"Thompson, Hansen and Fernandez",Mid-Market,Healthcare,North,87440.0,2,Demo,Omit,2024-12-30,open,,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
2177,2024-11-19 07:00:00+00:00,111,"Thompson, Hansen and Fernandez",Mid-Market,Healthcare,North,46884.0,2,Demo,Omit,2024-12-30,open,,,25,Kyle Lee,scottcrane@example.com,East,2023-09-24
2182,2024-12-30 07:00:00+00:00,1357,"Bowen, Cruz and Martinez",Mid-Market,Retail,West,99445.0,5,Closed,Omit,2024-12-30,won,2025-01-04,,33,Jeffrey Martin,michaelnguyen@example.net,West,2023-10-02
2183,2024-12-30 07:00:00+00:00,2601,Smith-Hensley,SMB,Healthcare,South,20662.0,3,Proposal,Commit,2024-12-30,open,,,18,Savannah Willis,peter85@example.com,South,2023-09-21
2190,2024-12-30 07:00:00+00:00,2547,Martin-Hall,SMB,Retail,South,19935.0,5,Closed,Best Case,2024-12-30,lost,2025-02-04,feature_gap,20,John Blevins,dalton49@example.net,South,2024-03-09
2191,2024-12-30 07:00:00+00:00,1101,"Kennedy, Kline and Aguirre",SMB,Retail,East,7953.0,5,Closed,Commit,2024-12-30,won,2025-02-25,,24,Kenneth Rivas,wbrock@example.org,East,2022-12-14
2192,2024-12-30 07:00:00+00:00,1101,"Kennedy, Kline and Aguirre",SMB,Retail,East,6371.0,5,Closed,Omit,2024-12-30,won,2025-02-08,,24,Kenneth Rivas,wbrock@example.org,East,2022-12-14
